scenario_id,title,description,category,priority
access-shared-mailbox,"Shared mailbox permission (web portal, email)",I need access to the shared customer support mailbox for my new role. Reported through email for the customer web portal.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (mobile app, email)",I need access to the shared customer support mailbox for my new role. Reported through email for the mobile application.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (partner integration, email)",I need access to the shared customer support mailbox for my new role. Reported through email for the partner integration.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (operations console, email)",I need access to the shared customer support mailbox for my new role. Reported through email for the internal operations console.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (service desk, email)",I need access to the shared customer support mailbox for my new role. Reported through email for the regional service desk.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (web portal, phone)",I need access to the shared customer support mailbox for my new role. Reported through telephone for the customer web portal.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (mobile app, phone)",I need access to the shared customer support mailbox for my new role. Reported through telephone for the mobile application.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (partner integration, phone)",I need access to the shared customer support mailbox for my new role. Reported through telephone for the partner integration.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (operations console, phone)",I need access to the shared customer support mailbox for my new role. Reported through telephone for the internal operations console.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (service desk, phone)",I need access to the shared customer support mailbox for my new role. Reported through telephone for the regional service desk.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (web portal, chat)",I need access to the shared customer support mailbox for my new role. Reported through live chat for the customer web portal.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (mobile app, chat)",I need access to the shared customer support mailbox for my new role. Reported through live chat for the mobile application.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (partner integration, chat)",I need access to the shared customer support mailbox for my new role. Reported through live chat for the partner integration.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (operations console, chat)",I need access to the shared customer support mailbox for my new role. Reported through live chat for the internal operations console.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (service desk, chat)",I need access to the shared customer support mailbox for my new role. Reported through live chat for the regional service desk.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (web portal, monitoring)",I need access to the shared customer support mailbox for my new role. Reported through monitoring alert for the customer web portal.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (mobile app, monitoring)",I need access to the shared customer support mailbox for my new role. Reported through monitoring alert for the mobile application.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (partner integration, monitoring)",I need access to the shared customer support mailbox for my new role. Reported through monitoring alert for the partner integration.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (operations console, monitoring)",I need access to the shared customer support mailbox for my new role. Reported through monitoring alert for the internal operations console.,ACCESS,LOW
access-shared-mailbox,"Shared mailbox permission (service desk, monitoring)",I need access to the shared customer support mailbox for my new role. Reported through monitoring alert for the regional service desk.,ACCESS,LOW
billing-invoice-total,"Invoice total is wrong (web portal, portal)",The latest invoice includes a duplicate monthly subscription charge. Reported through support portal for the customer web portal.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (mobile app, portal)",The latest invoice includes a duplicate monthly subscription charge. Reported through support portal for the mobile application.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (partner integration, portal)",The latest invoice includes a duplicate monthly subscription charge. Reported through support portal for the partner integration.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (operations console, portal)",The latest invoice includes a duplicate monthly subscription charge. Reported through support portal for the internal operations console.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (service desk, portal)",The latest invoice includes a duplicate monthly subscription charge. Reported through support portal for the regional service desk.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (web portal, email)",The latest invoice includes a duplicate monthly subscription charge. Reported through email for the customer web portal.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (mobile app, email)",The latest invoice includes a duplicate monthly subscription charge. Reported through email for the mobile application.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (partner integration, email)",The latest invoice includes a duplicate monthly subscription charge. Reported through email for the partner integration.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (operations console, email)",The latest invoice includes a duplicate monthly subscription charge. Reported through email for the internal operations console.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (service desk, email)",The latest invoice includes a duplicate monthly subscription charge. Reported through email for the regional service desk.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (web portal, phone)",The latest invoice includes a duplicate monthly subscription charge. Reported through telephone for the customer web portal.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (mobile app, phone)",The latest invoice includes a duplicate monthly subscription charge. Reported through telephone for the mobile application.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (partner integration, phone)",The latest invoice includes a duplicate monthly subscription charge. Reported through telephone for the partner integration.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (operations console, phone)",The latest invoice includes a duplicate monthly subscription charge. Reported through telephone for the internal operations console.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (service desk, phone)",The latest invoice includes a duplicate monthly subscription charge. Reported through telephone for the regional service desk.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (web portal, chat)",The latest invoice includes a duplicate monthly subscription charge. Reported through live chat for the customer web portal.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (mobile app, chat)",The latest invoice includes a duplicate monthly subscription charge. Reported through live chat for the mobile application.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (partner integration, chat)",The latest invoice includes a duplicate monthly subscription charge. Reported through live chat for the partner integration.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (operations console, chat)",The latest invoice includes a duplicate monthly subscription charge. Reported through live chat for the internal operations console.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (service desk, chat)",The latest invoice includes a duplicate monthly subscription charge. Reported through live chat for the regional service desk.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (web portal, monitoring)",The latest invoice includes a duplicate monthly subscription charge. Reported through monitoring alert for the customer web portal.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (mobile app, monitoring)",The latest invoice includes a duplicate monthly subscription charge. Reported through monitoring alert for the mobile application.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (partner integration, monitoring)",The latest invoice includes a duplicate monthly subscription charge. Reported through monitoring alert for the partner integration.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (operations console, monitoring)",The latest invoice includes a duplicate monthly subscription charge. Reported through monitoring alert for the internal operations console.,BILLING,MEDIUM
billing-invoice-total,"Invoice total is wrong (service desk, monitoring)",The latest invoice includes a duplicate monthly subscription charge. Reported through monitoring alert for the regional service desk.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (web portal, portal)",The approved refund is missing from our bank account after ten business days. Reported through support portal for the customer web portal.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (mobile app, portal)",The approved refund is missing from our bank account after ten business days. Reported through support portal for the mobile application.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (partner integration, portal)",The approved refund is missing from our bank account after ten business days. Reported through support portal for the partner integration.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (operations console, portal)",The approved refund is missing from our bank account after ten business days. Reported through support portal for the internal operations console.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (service desk, portal)",The approved refund is missing from our bank account after ten business days. Reported through support portal for the regional service desk.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (web portal, email)",The approved refund is missing from our bank account after ten business days. Reported through email for the customer web portal.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (mobile app, email)",The approved refund is missing from our bank account after ten business days. Reported through email for the mobile application.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (partner integration, email)",The approved refund is missing from our bank account after ten business days. Reported through email for the partner integration.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (operations console, email)",The approved refund is missing from our bank account after ten business days. Reported through email for the internal operations console.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (service desk, email)",The approved refund is missing from our bank account after ten business days. Reported through email for the regional service desk.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (web portal, phone)",The approved refund is missing from our bank account after ten business days. Reported through telephone for the customer web portal.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (mobile app, phone)",The approved refund is missing from our bank account after ten business days. Reported through telephone for the mobile application.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (partner integration, phone)",The approved refund is missing from our bank account after ten business days. Reported through telephone for the partner integration.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (operations console, phone)",The approved refund is missing from our bank account after ten business days. Reported through telephone for the internal operations console.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (service desk, phone)",The approved refund is missing from our bank account after ten business days. Reported through telephone for the regional service desk.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (web portal, chat)",The approved refund is missing from our bank account after ten business days. Reported through live chat for the customer web portal.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (mobile app, chat)",The approved refund is missing from our bank account after ten business days. Reported through live chat for the mobile application.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (partner integration, chat)",The approved refund is missing from our bank account after ten business days. Reported through live chat for the partner integration.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (operations console, chat)",The approved refund is missing from our bank account after ten business days. Reported through live chat for the internal operations console.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (service desk, chat)",The approved refund is missing from our bank account after ten business days. Reported through live chat for the regional service desk.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (web portal, monitoring)",The approved refund is missing from our bank account after ten business days. Reported through monitoring alert for the customer web portal.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (mobile app, monitoring)",The approved refund is missing from our bank account after ten business days. Reported through monitoring alert for the mobile application.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (partner integration, monitoring)",The approved refund is missing from our bank account after ten business days. Reported through monitoring alert for the partner integration.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (operations console, monitoring)",The approved refund is missing from our bank account after ten business days. Reported through monitoring alert for the internal operations console.,BILLING,MEDIUM
billing-refund-delay,"Refund has not arrived (service desk, monitoring)",The approved refund is missing from our bank account after ten business days. Reported through monitoring alert for the regional service desk.,BILLING,MEDIUM
billing-payment-outage,"Payment service unavailable (web portal, portal)",Every customer card payment is failing during checkout right now. Reported through support portal for the customer web portal.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (mobile app, portal)",Every customer card payment is failing during checkout right now. Reported through support portal for the mobile application.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (partner integration, portal)",Every customer card payment is failing during checkout right now. Reported through support portal for the partner integration.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (operations console, portal)",Every customer card payment is failing during checkout right now. Reported through support portal for the internal operations console.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (service desk, portal)",Every customer card payment is failing during checkout right now. Reported through support portal for the regional service desk.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (web portal, email)",Every customer card payment is failing during checkout right now. Reported through email for the customer web portal.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (mobile app, email)",Every customer card payment is failing during checkout right now. Reported through email for the mobile application.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (partner integration, email)",Every customer card payment is failing during checkout right now. Reported through email for the partner integration.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (operations console, email)",Every customer card payment is failing during checkout right now. Reported through email for the internal operations console.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (service desk, email)",Every customer card payment is failing during checkout right now. Reported through email for the regional service desk.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (web portal, phone)",Every customer card payment is failing during checkout right now. Reported through telephone for the customer web portal.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (mobile app, phone)",Every customer card payment is failing during checkout right now. Reported through telephone for the mobile application.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (partner integration, phone)",Every customer card payment is failing during checkout right now. Reported through telephone for the partner integration.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (operations console, phone)",Every customer card payment is failing during checkout right now. Reported through telephone for the internal operations console.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (service desk, phone)",Every customer card payment is failing during checkout right now. Reported through telephone for the regional service desk.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (web portal, chat)",Every customer card payment is failing during checkout right now. Reported through live chat for the customer web portal.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (mobile app, chat)",Every customer card payment is failing during checkout right now. Reported through live chat for the mobile application.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (partner integration, chat)",Every customer card payment is failing during checkout right now. Reported through live chat for the partner integration.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (operations console, chat)",Every customer card payment is failing during checkout right now. Reported through live chat for the internal operations console.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (service desk, chat)",Every customer card payment is failing during checkout right now. Reported through live chat for the regional service desk.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (web portal, monitoring)",Every customer card payment is failing during checkout right now. Reported through monitoring alert for the customer web portal.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (mobile app, monitoring)",Every customer card payment is failing during checkout right now. Reported through monitoring alert for the mobile application.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (partner integration, monitoring)",Every customer card payment is failing during checkout right now. Reported through monitoring alert for the partner integration.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (operations console, monitoring)",Every customer card payment is failing during checkout right now. Reported through monitoring alert for the internal operations console.,BILLING,HIGH
billing-payment-outage,"Payment service unavailable (service desk, monitoring)",Every customer card payment is failing during checkout right now. Reported through monitoring alert for the regional service desk.,BILLING,HIGH
billing-address-change,"Update billing address (web portal, portal)",Please change the company address printed on future invoices. Reported through support portal for the customer web portal.,BILLING,LOW
billing-address-change,"Update billing address (mobile app, portal)",Please change the company address printed on future invoices. Reported through support portal for the mobile application.,BILLING,LOW
billing-address-change,"Update billing address (partner integration, portal)",Please change the company address printed on future invoices. Reported through support portal for the partner integration.,BILLING,LOW
billing-address-change,"Update billing address (operations console, portal)",Please change the company address printed on future invoices. Reported through support portal for the internal operations console.,BILLING,LOW
billing-address-change,"Update billing address (service desk, portal)",Please change the company address printed on future invoices. Reported through support portal for the regional service desk.,BILLING,LOW
billing-address-change,"Update billing address (web portal, email)",Please change the company address printed on future invoices. Reported through email for the customer web portal.,BILLING,LOW
billing-address-change,"Update billing address (mobile app, email)",Please change the company address printed on future invoices. Reported through email for the mobile application.,BILLING,LOW
billing-address-change,"Update billing address (partner integration, email)",Please change the company address printed on future invoices. Reported through email for the partner integration.,BILLING,LOW
billing-address-change,"Update billing address (operations console, email)",Please change the company address printed on future invoices. Reported through email for the internal operations console.,BILLING,LOW
billing-address-change,"Update billing address (service desk, email)",Please change the company address printed on future invoices. Reported through email for the regional service desk.,BILLING,LOW
billing-address-change,"Update billing address (web portal, phone)",Please change the company address printed on future invoices. Reported through telephone for the customer web portal.,BILLING,LOW
billing-address-change,"Update billing address (mobile app, phone)",Please change the company address printed on future invoices. Reported through telephone for the mobile application.,BILLING,LOW
billing-address-change,"Update billing address (partner integration, phone)",Please change the company address printed on future invoices. Reported through telephone for the partner integration.,BILLING,LOW
billing-address-change,"Update billing address (operations console, phone)",Please change the company address printed on future invoices. Reported through telephone for the internal operations console.,BILLING,LOW
billing-address-change,"Update billing address (service desk, phone)",Please change the company address printed on future invoices. Reported through telephone for the regional service desk.,BILLING,LOW
billing-address-change,"Update billing address (web portal, chat)",Please change the company address printed on future invoices. Reported through live chat for the customer web portal.,BILLING,LOW
billing-address-change,"Update billing address (mobile app, chat)",Please change the company address printed on future invoices. Reported through live chat for the mobile application.,BILLING,LOW
billing-address-change,"Update billing address (partner integration, chat)",Please change the company address printed on future invoices. Reported through live chat for the partner integration.,BILLING,LOW
billing-address-change,"Update billing address (operations console, chat)",Please change the company address printed on future invoices. Reported through live chat for the internal operations console.,BILLING,LOW
billing-address-change,"Update billing address (service desk, chat)",Please change the company address printed on future invoices. Reported through live chat for the regional service desk.,BILLING,LOW
billing-address-change,"Update billing address (web portal, monitoring)",Please change the company address printed on future invoices. Reported through monitoring alert for the customer web portal.,BILLING,LOW
billing-address-change,"Update billing address (mobile app, monitoring)",Please change the company address printed on future invoices. Reported through monitoring alert for the mobile application.,BILLING,LOW
billing-address-change,"Update billing address (partner integration, monitoring)",Please change the company address printed on future invoices. Reported through monitoring alert for the partner integration.,BILLING,LOW
billing-address-change,"Update billing address (operations console, monitoring)",Please change the company address printed on future invoices. Reported through monitoring alert for the internal operations console.,BILLING,LOW
billing-address-change,"Update billing address (service desk, monitoring)",Please change the company address printed on future invoices. Reported through monitoring alert for the regional service desk.,BILLING,LOW
billing-renewal-charge,"Unexpected renewal charge (web portal, portal)",We cancelled before renewal but the annual fee was still collected. Reported through support portal for the customer web portal.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (mobile app, portal)",We cancelled before renewal but the annual fee was still collected. Reported through support portal for the mobile application.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (partner integration, portal)",We cancelled before renewal but the annual fee was still collected. Reported through support portal for the partner integration.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (operations console, portal)",We cancelled before renewal but the annual fee was still collected. Reported through support portal for the internal operations console.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (service desk, portal)",We cancelled before renewal but the annual fee was still collected. Reported through support portal for the regional service desk.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (web portal, email)",We cancelled before renewal but the annual fee was still collected. Reported through email for the customer web portal.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (mobile app, email)",We cancelled before renewal but the annual fee was still collected. Reported through email for the mobile application.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (partner integration, email)",We cancelled before renewal but the annual fee was still collected. Reported through email for the partner integration.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (operations console, email)",We cancelled before renewal but the annual fee was still collected. Reported through email for the internal operations console.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (service desk, email)",We cancelled before renewal but the annual fee was still collected. Reported through email for the regional service desk.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (web portal, phone)",We cancelled before renewal but the annual fee was still collected. Reported through telephone for the customer web portal.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (mobile app, phone)",We cancelled before renewal but the annual fee was still collected. Reported through telephone for the mobile application.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (partner integration, phone)",We cancelled before renewal but the annual fee was still collected. Reported through telephone for the partner integration.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (operations console, phone)",We cancelled before renewal but the annual fee was still collected. Reported through telephone for the internal operations console.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (service desk, phone)",We cancelled before renewal but the annual fee was still collected. Reported through telephone for the regional service desk.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (web portal, chat)",We cancelled before renewal but the annual fee was still collected. Reported through live chat for the customer web portal.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (mobile app, chat)",We cancelled before renewal but the annual fee was still collected. Reported through live chat for the mobile application.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (partner integration, chat)",We cancelled before renewal but the annual fee was still collected. Reported through live chat for the partner integration.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (operations console, chat)",We cancelled before renewal but the annual fee was still collected. Reported through live chat for the internal operations console.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (service desk, chat)",We cancelled before renewal but the annual fee was still collected. Reported through live chat for the regional service desk.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (web portal, monitoring)",We cancelled before renewal but the annual fee was still collected. Reported through monitoring alert for the customer web portal.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (mobile app, monitoring)",We cancelled before renewal but the annual fee was still collected. Reported through monitoring alert for the mobile application.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (partner integration, monitoring)",We cancelled before renewal but the annual fee was still collected. Reported through monitoring alert for the partner integration.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (operations console, monitoring)",We cancelled before renewal but the annual fee was still collected. Reported through monitoring alert for the internal operations console.,BILLING,HIGH
billing-renewal-charge,"Unexpected renewal charge (service desk, monitoring)",We cancelled before renewal but the annual fee was still collected. Reported through monitoring alert for the regional service desk.,BILLING,HIGH
billing-invoice-copy,"Need invoice copy (web portal, portal)",Please send a PDF copy of the March invoice for our accounting records. Reported through support portal for the customer web portal.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (mobile app, portal)",Please send a PDF copy of the March invoice for our accounting records. Reported through support portal for the mobile application.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (partner integration, portal)",Please send a PDF copy of the March invoice for our accounting records. Reported through support portal for the partner integration.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (operations console, portal)",Please send a PDF copy of the March invoice for our accounting records. Reported through support portal for the internal operations console.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (service desk, portal)",Please send a PDF copy of the March invoice for our accounting records. Reported through support portal for the regional service desk.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (web portal, email)",Please send a PDF copy of the March invoice for our accounting records. Reported through email for the customer web portal.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (mobile app, email)",Please send a PDF copy of the March invoice for our accounting records. Reported through email for the mobile application.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (partner integration, email)",Please send a PDF copy of the March invoice for our accounting records. Reported through email for the partner integration.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (operations console, email)",Please send a PDF copy of the March invoice for our accounting records. Reported through email for the internal operations console.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (service desk, email)",Please send a PDF copy of the March invoice for our accounting records. Reported through email for the regional service desk.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (web portal, phone)",Please send a PDF copy of the March invoice for our accounting records. Reported through telephone for the customer web portal.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (mobile app, phone)",Please send a PDF copy of the March invoice for our accounting records. Reported through telephone for the mobile application.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (partner integration, phone)",Please send a PDF copy of the March invoice for our accounting records. Reported through telephone for the partner integration.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (operations console, phone)",Please send a PDF copy of the March invoice for our accounting records. Reported through telephone for the internal operations console.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (service desk, phone)",Please send a PDF copy of the March invoice for our accounting records. Reported through telephone for the regional service desk.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (web portal, chat)",Please send a PDF copy of the March invoice for our accounting records. Reported through live chat for the customer web portal.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (mobile app, chat)",Please send a PDF copy of the March invoice for our accounting records. Reported through live chat for the mobile application.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (partner integration, chat)",Please send a PDF copy of the March invoice for our accounting records. Reported through live chat for the partner integration.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (operations console, chat)",Please send a PDF copy of the March invoice for our accounting records. Reported through live chat for the internal operations console.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (service desk, chat)",Please send a PDF copy of the March invoice for our accounting records. Reported through live chat for the regional service desk.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (web portal, monitoring)",Please send a PDF copy of the March invoice for our accounting records. Reported through monitoring alert for the customer web portal.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (mobile app, monitoring)",Please send a PDF copy of the March invoice for our accounting records. Reported through monitoring alert for the mobile application.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (partner integration, monitoring)",Please send a PDF copy of the March invoice for our accounting records. Reported through monitoring alert for the partner integration.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (operations console, monitoring)",Please send a PDF copy of the March invoice for our accounting records. Reported through monitoring alert for the internal operations console.,BILLING,LOW
billing-invoice-copy,"Need invoice copy (service desk, monitoring)",Please send a PDF copy of the March invoice for our accounting records. Reported through monitoring alert for the regional service desk.,BILLING,LOW
billing-tax-error,"Tax value incorrect (web portal, portal)",The invoice applies sales tax although our exemption certificate is active. Reported through support portal for the customer web portal.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (mobile app, portal)",The invoice applies sales tax although our exemption certificate is active. Reported through support portal for the mobile application.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (partner integration, portal)",The invoice applies sales tax although our exemption certificate is active. Reported through support portal for the partner integration.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (operations console, portal)",The invoice applies sales tax although our exemption certificate is active. Reported through support portal for the internal operations console.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (service desk, portal)",The invoice applies sales tax although our exemption certificate is active. Reported through support portal for the regional service desk.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (web portal, email)",The invoice applies sales tax although our exemption certificate is active. Reported through email for the customer web portal.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (mobile app, email)",The invoice applies sales tax although our exemption certificate is active. Reported through email for the mobile application.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (partner integration, email)",The invoice applies sales tax although our exemption certificate is active. Reported through email for the partner integration.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (operations console, email)",The invoice applies sales tax although our exemption certificate is active. Reported through email for the internal operations console.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (service desk, email)",The invoice applies sales tax although our exemption certificate is active. Reported through email for the regional service desk.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (web portal, phone)",The invoice applies sales tax although our exemption certificate is active. Reported through telephone for the customer web portal.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (mobile app, phone)",The invoice applies sales tax although our exemption certificate is active. Reported through telephone for the mobile application.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (partner integration, phone)",The invoice applies sales tax although our exemption certificate is active. Reported through telephone for the partner integration.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (operations console, phone)",The invoice applies sales tax although our exemption certificate is active. Reported through telephone for the internal operations console.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (service desk, phone)",The invoice applies sales tax although our exemption certificate is active. Reported through telephone for the regional service desk.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (web portal, chat)",The invoice applies sales tax although our exemption certificate is active. Reported through live chat for the customer web portal.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (mobile app, chat)",The invoice applies sales tax although our exemption certificate is active. Reported through live chat for the mobile application.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (partner integration, chat)",The invoice applies sales tax although our exemption certificate is active. Reported through live chat for the partner integration.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (operations console, chat)",The invoice applies sales tax although our exemption certificate is active. Reported through live chat for the internal operations console.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (service desk, chat)",The invoice applies sales tax although our exemption certificate is active. Reported through live chat for the regional service desk.,BILLING,MEDIUM
billing-tax-error,"Tax value incorrect (web portal, monitoring)",The invoice applies sales tax although our exemption certificate is active. Reported through monitoring alert for the customer web portal.,BILLING,MEDIUM
